time/s,control/V/mA,Ecell/V,<I>/mA,Q discharge/mA.h,Q charge/mA.h,control/V,control/mA,cycle number
190.87000906583853,1750.0,3.4759220999999996,1750.574315748982,0.0,92.81506627061633,0.0,1750.0,1.0
199.47200947441888,1750.0,3.4809224999999997,1750.5740782992489,0.0,96.99796597527398,0.0,1750.0,1.0
208.844009919565,1750.0,3.4859227999999995,1750.59088966061,0.0,101.55533780782059,0.0,1750.0,1.0
218.96201040012966,1750.0,3.4909232000000006,1750.5816422383662,0.0,106.47544500155979,0.0,1750.0,1.0
229.61601090617478,1750.0,3.4959235,1750.600645940908,0.0,111.6562506037055,0.0,1750.0,1.0
241.8860114889685,1750.0,3.5009241,1750.58428369379,0.0,117.62282565402559,0.0,1750.0,1.0
255.71401214576326,1750.0,3.5059638,1750.5797898726669,0.0,124.3469974551731,0.0,1750.0,1.0
271.7100129055325,1750.0,3.5109642,1750.5577205952868,0.0,132.1253092964681,0.0,1750.0,1.0
291.42401384189,1750.0,3.5159644999999995,1750.559616988154,0.0,141.7115687210422,0.0,1750.0,1.0
316.49201503256336,1750.0,3.5209650999999997,1750.5736700326238,0.0,153.90139728902182,0.0,1750.0,1.0
346.46401645615697,1750.0,3.5259655,1750.574561504236,0.0,168.47590374721952,0.0,1750.0,1.0
376.4640178810878,1750.0,3.5304933,1750.576902911629,0.0,183.06404529771592,0.0,1750.0,1.0
406.46401930600405,1750.0,3.5352182,1750.572033437576,0.0,197.65214626926,0.0,1750.0,1.0
